"","name","P1A1","P1A10","P1A11","P1A12","P1A2","P1A3","P1A4","P1A5","P1A6","P1A7","P1A8","P1A9","P1B1","P1B10","P1B11","P1B12","P1B2","P1B3","P1B4","P1B5","P1B6","P1B7","P1B8","P1B9","P1C1","P1C10","P1C11","P1C12","P1C2","P1C3","P1C4","P1C5","P1C6","P1C7","P1C8","P1C9","P1D1","P1D10","P1D11","P1D12","P1D3","P1D4","P1D5","P1D6","P1D7","P1D8","P1D9","P1E1","P1E10","P1E11","P1E12","P1E2","P1E3","P1E4","P1E5","P1E6","P1E7","P1E8","P1E9","P1F1","P1F10","P1F11","P1F12","P1F2","P1F3","P1F4","P1F5","P1F6","P1F7","P1F8","P1F9","P1G1","P1G10","P1G11","P1G12","P1G2","P1G3","P1G4","P1G5","P1G6","P1G7","P1G8","P1G9","P1H1","P1H10","P1H11","P1H12","P1H2","P1H3","P1H4","P1H5","P1H7","P1H8","P1H9","P2A1","P2A10","P2A11","P2A12","P2A2","P2A3","P2A4","P2A5","P2A6","P2A7","P2A8","P2A9","P2B1","P2B10","P2B11","P2B12","P2B2","P2B3","P2B4","P2B5","P2B6","P2B7","P2B8","P2B9","P2C1","P2C10","P2C11","P2C12","P2C2","P2C3","P2C4","P2C5","P2C6","P2C7","P2C8","P2C9","P2D1","P2D10","P2D11","P2D12","P2D2","P2D3","P2D4","P2D5","P2D6","P2D7","P2D8","P2D9","P2E1","P2E10","P2E11","P2E2","P2E3","P2E4","P2E5","P2E6","P2E7","P2E8","P2E9","P2F1","P2F10","P2F11","P2F2","P2F3","P2F4","P2F5","P2F6","P2F7","P2F8","P2F9","P2G1","P2G10","P2G11","P2G2","P2G3","P2G4","P2G5","P2G6","P2G7","P2G8","P2G9","P2H1","P2H10","P2H11","P2H2","P2H3","P2H4","P2H5","P2H6","P2H7","P2H8","P2H9"
"YLR363W-A","YLR363W-A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29885409021917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51763615917963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10721480550982,1.92218571899258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72251860250353,0,0,0,0,0,0,0,0,2.6244423768884,0,2.19330405961797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YJL076W","NET1",0,0,0,2.01580886905154,0,0,0,0,0,2.76206284665132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67377161110973,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6149605991058,0,0,2.40341763427278,0,0,0,0,0,0,0,0,0,0,0,0,4.39895023837614,0,4.07129845333128,2.39535965191173,4.23906301117156,3.55452974075088,0,5.56781742872776,4.38175273832906,2.86388768391396,0,0,0,0,0,0,0,0,0,3.27981319515959,3.47116179044311,0,3.08374461208786,2.30737410717102,4.37711608400074,4.09582803234674,0,1.63173461397302,0,0,0,0,0,0,2.81091984357331,0,0,6.14261700264352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51601346575828,0,0,0,0,0,0,0,5.82526743818516,0,0,0,0,0,0,0,0,2.70805357576141,0,5.78231603413613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09625480975876,0,0,0,1.94871116308774,0,2.5660011506914,0,0
"YNR054C","ESF2",0,0,0,2.71189938565606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6839272606905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32660723254064,0,0,3.71225304090041,0,0,0,0,0,0,0,0,0,0,0,0,3.27345182568342,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49797154297067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05615265199841,0,5.6459503934915,0,0,0,2.40096393553705,0,0,0,0,5.52906208576376,0,2.57541339871916,0,0,2.18526402199904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52055471166996,0,0,0,0,0,0,0,4.40967111972331
"YKR092C","SRP40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24922060968676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42671549414879,0,0,0,2.3876947420937,3.88718270521841,3.24138287648116,2.5415582934878,1.5277164125194,0,0,0,3.20633975475118,1.83210608580793,0,0,0,0,0,0,0,0,1.90580708212893,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6465316020083,4.95191459616668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95332558989612,0,0,0,0,0,0,0,0,3.74420065318187,0,3.25615271420383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59424445208193,2.63780569982569,0,0,0,0,0,2.58557528887809,0,0
"YDL075W","RPL31A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94361479769635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43903267784722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73915733023855,0,0,2.33431655409913,0,2.71241156871975,0,0,1.85819009569762,0,0,2.86595769141671,0,0,0,0,0,0,0,0,0,0,0,3.08754911396221,0,0,0,0,0,0,0,0,0,0,0,0,3.55664746692268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58203464311203,0,0,0,0,0,0,0,0,4.15778463878573,0,3.19226100615049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0233601972337,0,0,0,0,0,0,0,2.38034081182769
"YDR117C","TMA64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52302909918626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32299738815651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60042785047021,1.75091427116781,0,0,2.76736676078314,0,3.42207340131963,1.78952086230711,0,0,0,0,3.49079645846133,0,0,0,0,0,0,0,0,0,0,0,3.6858007766817,2.55840829267717,0,0,0,0,0,0,0,0,0,0,0,4.45359213901837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89445881266182,0,0,0,0,0,0,0,0,5.04282962793132,0,3.16065874387228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48329395564173,0,0,0,0,0,1.62849501228175,0,2.95223642427624
"YDR412W","RRP17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06061918216366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30471641179498,2.55934106859385,0,0,2.21472520464672,0,3.30340975475208,0,0,2.06616548280574,0,0,3.46655048126204,1.64293411230186,0,0,0,0,0,0,0,0,0,0,3.49945846587302,2.26713084227884,0,0,0,0,0,0,0,0,0,0,0,4.64615338650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36850486105601,0,0,0,0,0,0,0,0,4.03110040298298,0,3.8747232210416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YER002W","NOP16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89393667903481,0,0,0,0,0,0,0,0,0,0,1.68566265743612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29969713910144,0,0,2.0893517666364,0,3.99930996531206,0,0,1.95119060631948,0,0,2.95937787864158,2.12772216441308,0,0,0,0,0,1.86672013445054,0,0,0,0,4.39515485866725,2.89044073628346,0,0,0,0,0,0,0,0,1.93820642627058,0,0,5.35254027891717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06417432689552,0,4.32219654370209,0,0,0,0,0,0,0,0,5.30735540110765,0,4.66643070283054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YAL035W","FUN12",0,0,0,1.68189442954031,0,0,0,0,0,0,0,0,0,0,0,3.11006947818481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94950548444902,0,0,0,0,1.65600993632732,0,0,0,0,0,0,0,0,1.820565038639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13972978008118,3.57500218948519,0,0,3.39491109846605,2.94211848733633,0,3.36597947394041,0,3.46108322213248,0,0,1.81389227123947,0,0,0,0,0,0,0,0,0,0,0,2.99998502551691,2.86569991927965,0,0,0,0,0,0,0,0,0,0,0,2.61903196489737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90096198020544,0,3.97499538307563,0,0,0,0,0,0,0,0,4.22468278140735,0,4.25155865905965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40627140435348,3.21127295981256,0,0,0,0,0,1.49374567418643,0,2.0537375604902
"YOR119C","RIO1",0,0,0,2.08584260382917,0,0,0,0,0,0,0,0,0,0,0,3.50921370465382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05333831231384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83871906188773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77673454057691,3.98298046904362,0,0,3.73877095877492,4.04226913659997,0,3.82590030573692,0,3.26738804124244,0,0,2.17713140953252,0,0,0,0,0,0,0,1.67069228591834,0,0,0,3.29463668774382,2.91808100002168,0,0,0,0,0,0,0,0,0,0,0,3.0359432152616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38112856608328,0,4.48334999922382,0,0,0,0,0,0,0,0,4.42280164328994,0,5.0032332066474,0,1.95921453051722,0,0,0,0,0,2.3840291437876,0,0,0,0,1.92529612402855,0,0,0,0,0,2.54552713210699,3.38436846755939,0,0,0,0,0,0,0,2.32308044125328
"YDL153C","SAS10",0,0,0,1.71323116330871,0,0,0,0,0,0,0,0,0,0,0,3.90865290690362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16507936042946,3.63757051992971,0,0,3.40372488744626,3.24918307029903,3.20966684070906,3.38953024554758,0,3.01258396103963,0,0,3.39014904916469,1.61318164486958,0,0,0,0,0,0,0,0,0,0,4.08261041004007,2.92697196360271,0,0,0,0,0,0,0,0,0,0,0,4.45183764881041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73708597528857,0,0,0,0,0,2.18121977064659,0,4.38771006727474,0,0,0,0,0,0,0,0,5.50608825969086,0,4.42720482567953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06799890112419,0,0,0,0,0,1.70396818745216,0,2.60225699851776
"YLR068W","FYV7",0,0,0,1.62694594654693,0,0,0,0,0,0,0,0,0,0,0,3.28056583007815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44579467768157,3.85186338615459,0,0,3.46710877546025,3.42964528090082,1.91776903992657,3.5371919431859,0,3.13191284423893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38937166647251,3.21842422018259,0,0,0,0,0,0,0,0,0,0,0,2.67607251362805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76371853450672,0,0,0,0,0,1.90531357688676,0,3.98024501693561,0,0,0,0,0,0,0,0,4.36347068152629,0,4.62740431983439,0,0,0,0,0,0,0,0,0,0,0,0,1.88116769236437,0,0,0,0,0,0,2.64091681613259,0,0,0,0,0,0,0,0
"YFR001W","LOC1",0,0,0,2.01880489472904,0,0,0,0,0,0,0,0,0,0,0,3.56206410004506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92013397248123,4.07993262774329,0,0,3.87608663664921,3.63403077191109,2.17715010082039,3.91381112783682,0,3.75961668118773,0,0,1.54832985234311,2.01105296903003,0,0,0,0,0,0,0,0,0,0,3.84546199377569,3.40489900900752,0,0,0,0,0,0,0,0,0,0,0,3.01441926138324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97794737554339,0,0,0,0,0,2.989337446003,0,5.15714430278111,0,0,0,0,0,0,0,0,5.50981092980206,0,5.55431906737886,0,0,0,0,0,0,0,0,0,0,0,0,2.419481703208,0,0,0,0,0,0,2.78643305178398,0,0,0,0,0,0,0,0
"YIL096C","BMT5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86465259647795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14129386244931,0,0,0,2.51102431656848,2.50108017891541,2.77763609261047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76319735187915,2.97079444971876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57641345558508,0,0,0,0,0,0,0,3.3319753378891,0,0,0,0,0,0,0,0,5.04193963056348,0,4.35181755619504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6762526283112,3.63833384557455,0,0,0,0,0,1.81106133462365,0,2.45681596466494
"YKL099C","UTP11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34324505450867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31742125084325,3.48200930509128,0,3.29163304220028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40052116944003,2.81432786957118,0,0,0,0,0,0,0,0,0,0,0,2.64910840978693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78917904553285,0,3.8600298428181,0,0,0,0,0,0,0,0,5.00946729803759,0,4.91410235150051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25725100295602,0,0,0,0,0,0,0,0
"YDL213C","NOP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47050370771421,0,0,0,0,0,0,0,0,1.43823368383001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6578772683901,3.48286372196874,0,0,2.45439893276732,0,0,2.32160722051545,0,1.80914803148732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43278841035563,2.42479864262629,0,0,0,0,0,0,0,0,0,0,0,3.6604825022743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73004734647944,0,0,0,0,0,1.99877881449622,0,3.88233552935611,0,0,0,0,0,0,0,0,4.70527745811455,0,4.22627989382188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YPL127C","HHO1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05875601447264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70831940171295,2.82929543558403,0,0,2.56836710697649,0,1.96315397243047,2.6232416841521,0,2.57144150714586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.195196912013,2.88611685499629,0,0,0,0,0,0,0,0,0,0,0,2.50692387430233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59023596143435,0,0,0,0,0,2.43459386675278,0,3.54393278322032,0,0,0,0,0,0,0,0,4.70055406957416,0,4.92589902762632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33186712683475,0,0,0,0,0,0,0,0
"YNL308C","KRI1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66812784224394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34722813465034,2.99392809675456,0,0,2.95640761845067,0,0,2.92252525170124,0,2.90487986699292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16502509023211,0,0,0,0,0,0,0,0,0,0,0,0,2.85034505636592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97914292259166,0,0,0,0,0,0,0,0,4.56344168144632,0,3.02703172868689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05651088226096,0,0,0,0,0,0,1.50860611261686,2.26911666958236
"YGR103W","NOP7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22605233364978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66427874389885,2.38147636667483,0,0,2.2596447503086,2.29758694793703,0,2.2671313784829,0,1.67765819787045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33417421499449,0,0,0,0,0,0,0,0,0,0,0,0,2.16382442304355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93362373374789,0,0,0,0,0,0,0,0,2.82257006436513,0,1.95742014606922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28963784058814,0,0,0,0,0,0,0,1.67837852991684
"YGL078C","DBP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40224578755314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23728238605411,2.23711422194209,0,0,2.35519459396646,0,0,2.17961224577617,0,2.02387369143616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20924544928511,2.04903169560431,0,0,0,0,0,0,0,0,0,0,0,2.00550325609925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50229537928431,0,3.00496452286431,0,0,0,0,0,0,0,0,3.05151027239756,0,3.16952266666842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06481593957919,0,0,0,0,0,0,0,1.43188798450289
"YNL091W","NST1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4203621027773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05564037872262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58846073394266,3.22323607140099,0,0,3.28408802169478,3.15900827463619,0,3.48069419646521,0,2.90994505179654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40438821641962,2.1939125313384,0,0,0,0,0,0,0,0,0,0,0,3.47591730554034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36316220243668,0,0,0,0,0,0,0,0,4.16362516541517,0,3.4418955103481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71476897044733,0,0,0,0,0,2.35532824597185,2.21373494739415,2.93605975921011
"YPR137W","RRP9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57242883679856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52737177216658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05263382470115,3.3285186462857,0,0,3.42051959181972,3.19007457155387,0,3.36729493754778,0,3.04344625421805,0,0,1.7113268511077,0,0,0,0,0,0,0,0,0,0,0,2.63398137923348,2.18021431651857,0,0,0,0,0,0,0,0,0,0,0,2.83814956470511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08014358507645,0,0,0,0,0,0,0,0,4.2373459009546,0,3.10865215763054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50365341223729,0,0,0,0,0,1.61154178103198,0,2.22836436391874
"YKL172W","EBP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42983653712541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11836057184413,2.96063966424681,0,0,2.71520709834659,2.93830376433351,0,2.88996165808232,0,2.24255010754062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64552501004849,1.83975231878421,0,0,0,0,0,0,0,0,0,0,0,2.61617023946888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26091585079079,0,0,0,0,0,0,0,0,3.50326714825961,0,2.92461965680093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47238444879261,0,0,0,0,0,0,0,2.04256784888858
"YCL054W","SPB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79717238433335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73881502702937,2.66643745156216,0,0,2.47024141670881,2.62468448938826,0,2.74174863164918,0,2.09062371285371,0,0,1.85143292854053,0,0,0,0,0,0,0,0,0,0,0,2.92499985280041,2.21982803233685,0,0,0,0,0,0,0,0,0,0,0,2.60913073181017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94878869057365,0,0,0,0,0,0,0,0,3.18077641179458,0,3.06657996963687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28467402349296,0,0,0,0,0,0,0,1.62048103286782
"YGR159C","NSR1",0,0,0,5.48766243485926,0,0,0,0,0,2.59714492423182,0,0,0,0,0,5.14616502578705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37160617437764,0,0,0,0,0,0,0,2.67125926176964,0,0,0,0,2.70447921082321,0,0,0,2.46889535378485,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59693022008691,0,0,1.64165546255561,0,0,0,0,0,0,0,0,0,0,0,0,5.20993789503102,3.42068141554686,4.90233126517562,2.00141188583708,5.08104231033624,5.43409327727637,5.86176609586097,4.72998410929507,4.68934217063953,4.28430663321139,3.48325144728952,0,5.97538972150597,4.59742336028837,0,2.80232454742864,0,0,0,3.21440245441824,2.97635591421826,0,6.28597261551433,3.09608076075485,5.57634329317868,4.21559448781242,0,3.61787551602985,0,0,1.99683324562315,0,2.03644176773796,0,3.55535114992087,2.13046349582559,3.48106539345231,6.71038053050372,0,0,0,4.4856186593362,0,0,0,0,0,4.29662475471747,2.6613027356522,0,0,0,0,0,4.26005415737145,0,0,0,3.09240493968021,0,3.67387487802797,0,4.90798820610078,0,0,0,0,0,0,0,0,6.50050478309374,0,6.15221120748571,0,3.81250795935469,0,0,4.32621916554955,2.69969701165954,0,2.72444623476871,2.19614573761918,0,0,0,2.87697572789615,2.32775634817079,2.783116220212,0,0,1.78132649377548,3.35387727424529,4.54284810558724,0,0,0,1.94042254560276,0,4.35023343089113,1.83297292729402,2.87241266986349
"YML093W","UTP14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04322820966891,5.51943743646251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65431881363449,0,0,0,0,2.64706051756303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0895938813353,0,0,0,0,0,0,0,3.77125629743163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5122372413232,3.66923136992315,0,2.38312617800224,5.03841788810066,5.04593000516831,0,4.76448631682096,0,0,0,0,4.82538306131131,0,0,0,0,0,0,0,2.40179535421139,0,3.11056106229867,0,5.46871935192782,4.57516925287296,0,0,0,0,0,0,0,0,2.8328521675408,0,0,6.37324258208352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53767155922969,0,0,0,0,0,4.2178874227407,0,0,0,2.74193159253755,0,0,0,0,0,0,7.43376197612924,0,6.37140423944317,0,0,0,0,2.87628343476074,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82087452472632,0,0,0,0,2.92888595264497,0,3.0589745673436,2.89396424754493,4.44827195347541
